"Retailer_ID","recency","frequency","monetary","r_score","f_score","m_score","total_rfm_score","segmentasi"
RTL3691,32,2,12627.41,4,1,1,6,hibernating
RTL3109,251,4,131533.21,2,1,3,6,hibernating
RTL2538,202,6,33084.71,2,1,1,4,lost
RTL4589,132,4,16903.4,3,1,1,5,hibernating
RTL3356,806,1,5959.64,1,1,1,3,lost
RTL1360,847,1,3554.6,1,1,1,3,lost
RTL3050,243,2,20513.12,2,1,1,4,lost
RTL3761,60,5,22111.4,3,1,1,5,hibernating
RTL4338,58,5,20875.95,3,1,1,5,hibernating
RTL1273,323,2,4664.33,1,1,1,3,lost
RTL2978,196,3,11306.62,2,1,1,4,lost
RTL2098,429,3,3213.77,1,1,1,3,lost
RTL1924,199,3,2235.7,2,1,1,4,lost
RTL4438,218,2,1525.57,2,1,1,4,lost
RTL1378,286,2,6295.2,2,1,1,4,lost
RTL1504,7,2,16273.15,4,1,1,6,hibernating
RTL4413,44,5,2789602.14,4,1,4,9,loyal
RTL4517,60,1,367.65,3,1,1,5,hibernating
RTL4891,422,1,1169.42,1,1,1,3,lost
RTL1159,571,2,11495.55,1,1,1,3,lost
RTL3319,186,2,6552.55,2,1,1,4,lost
RTL4738,389,3,5366.23,1,1,1,3,lost
RTL1353,311,1,566.12,1,1,1,3,lost
RTL4780,255,2,9435.98,2,1,1,4,lost
RTL4806,212,3,17352.12,2,1,1,4,lost
RTL3210,85,5,5820.84,3,1,1,5,hibernating
RTL4759,300,3,14532.76,2,1,1,4,lost
RTL1206,193,2,2464.11,2,1,1,4,lost
RTL2813,302,2,4018.13,1,1,1,3,lost
RTL4356,59,4,16892.83,3,1,1,5,hibernating
RTL1172,125,3,9849.59,3,1,1,5,hibernating
RTL4103,32,2,11478.31,4,1,1,6,hibernating
RTL2138,284,1,6592.23,2,1,1,4,lost
RTL3989,489,3,11699.48,1,1,1,3,lost
RTL3313,19,5,6175.26,4,1,1,6,hibernating
RTL4544,70,3,25591.48,3,1,1,5,hibernating
RTL3189,380,3,4862.6,1,1,1,3,lost
RTL2381,650,1,5964.2,1,1,1,3,lost
RTL4872,334,1,2816.62,1,1,1,3,lost
RTL4358,463,2,12629.23,1,1,1,3,lost
RTL1335,57,3,12901.02,3,1,1,5,hibernating
RTL3598,238,4,106873.74,2,1,3,6,hibernating
RTL2629,195,3,12444.95,2,1,1,4,lost
RTL1897,180,5,16983.51,2,1,1,4,lost
RTL2660,223,4,8838.89,2,1,1,4,lost
RTL1136,564,3,1091.78,1,1,1,3,lost
RTL2024,271,4,6512.81,2,1,1,4,lost
RTL4288,637,2,9269.58,1,1,1,3,lost
RTL3298,604,1,10756.77,1,1,1,3,lost
RTL3544,195,2,7381.34,2,1,1,4,lost
RTL4469,4,3,2905.37,4,1,1,6,hibernating
RTL4768,324,3,8665.31,1,1,1,3,lost
RTL2571,79,3,11528.7,3,1,1,5,hibernating
RTL3098,627,1,320.82,1,1,1,3,lost
RTL2072,215,3,7103.77,2,1,1,4,lost
RTL4588,355,1,384.28,1,1,1,3,lost
RTL3925,89,3,3068.49,3,1,1,5,hibernating
RTL2034,214,2,7896.87,2,1,1,4,lost
RTL3529,216,2,12907.37,2,1,1,4,lost
RTL1138,512,3,11162.31,1,1,1,3,lost
RTL4416,177,2,7100.73,2,1,1,4,lost
RTL1164,159,4,13771.25,2,1,1,4,lost
RTL1107,163,3,11417.3,2,1,1,4,lost
RTL2268,59,3,18718.45,3,1,1,5,hibernating
RTL4184,13,5,16099.33,4,1,1,6,hibernating
RTL3372,217,4,50066.63,2,1,2,5,hibernating
RTL4360,427,2,8401.83,1,1,1,3,lost
RTL4045,122,2,4072.61,3,1,1,5,hibernating
RTL2731,227,3,4144.56,2,1,1,4,lost
RTL2649,229,1,2611.21,2,1,1,4,lost
RTL3085,346,1,2223.47,1,1,1,3,lost
RTL4663,224,1,422.81,2,1,1,4,lost
RTL2793,148,5,14479.11,3,1,1,5,hibernating
RTL3916,282,4,23509.51,2,1,1,4,lost
RTL3974,296,2,17923.32,2,1,1,4,lost
RTL2972,258,2,5208.44,2,1,1,4,lost
RTL3699,317,1,7825.0,1,1,1,3,lost
RTL2455,205,1,7889.81,2,1,1,4,lost
RTL1563,294,1,6358.97,2,1,1,4,lost
RTL3907,11,4,11332.39,4,1,1,6,hibernating
RTL2748,321,3,11045.67,1,1,1,3,lost
RTL1971,723,2,13358.84,1,1,1,3,lost
RTL4064,446,1,2728.84,1,1,1,3,lost
RTL3764,14,3,8446.17,4,1,1,6,hibernating
RTL1225,352,2,3560.7,1,1,1,3,lost
RTL3268,89,2,11109.08,3,1,1,5,hibernating
RTL3621,347,3,30385.13,1,1,1,3,lost
RTL4568,167,1,9350.98,2,1,1,4,lost
RTL3019,258,5,14598.57,2,1,1,4,lost
RTL2019,397,2,2438.82,1,1,1,3,lost
RTL4276,91,3,502433.42,3,1,4,8,at risk
RTL3981,459,2,11767.5,1,1,1,3,lost
RTL3335,28,3,14480.7,4,1,1,6,hibernating
RTL3371,110,3,9258.2,3,1,1,5,hibernating
RTL4440,273,3,3929.5,2,1,1,4,lost
RTL4473,121,1,517.4,3,1,1,5,hibernating
RTL4516,30,1,2961.15,4,1,1,6,hibernating
RTL1116,185,7,2021923.09,2,1,4,7,at risk
RTL1535,249,2,3611.79,2,1,1,4,lost
RTL2527,331,3,18077.84,1,1,1,3,lost
RTL1800,179,3,4720.69,2,1,1,4,lost
RTL4515,21,1,9315.14,4,1,1,6,hibernating
RTL2101,544,2,8771.88,1,1,1,3,lost
RTL2311,248,1,1402.2,2,1,1,4,lost
RTL3474,281,3,3011.3,2,1,1,4,lost
RTL2565,274,2,1237.32,2,1,1,4,lost
RTL4016,50,3,6568.66,4,1,1,6,hibernating
RTL3604,83,4,30173.65,3,1,1,5,hibernating
RTL4963,140,3,5680.19,3,1,1,5,hibernating
RTL2631,180,1,278.6,2,1,1,4,lost
RTL3389,5,2,2947.18,4,1,1,6,hibernating
RTL2064,35,2,505.89,4,1,1,6,hibernating
RTL2753,218,2,6117.2,2,1,1,4,lost
RTL1816,458,1,58.05,1,1,1,3,lost
RTL3610,51,3,6004.89,3,1,1,5,hibernating
RTL1481,554,1,375.98,1,1,1,3,lost
RTL1905,345,1,12648.68,1,1,1,3,lost
RTL3609,43,2,2367.4,4,1,1,6,hibernating
RTL1219,427,2,1541.51,1,1,1,3,lost
RTL3833,208,2,18730.21,2,1,1,4,lost
RTL1410,52,3,9635.05,3,1,1,5,hibernating
RTL4397,125,3,17009.54,3,1,1,5,hibernating
RTL2110,197,5,14861.25,2,1,1,4,lost
RTL4297,161,4,11959.76,2,1,1,4,lost
RTL3491,25,3,24428.12,4,1,1,6,hibernating
RTL2232,92,3,7865.79,3,1,1,5,hibernating
RTL2861,318,3,23068.19,1,1,1,3,lost
RTL3441,757,1,1568.77,1,1,1,3,lost
RTL3703,104,1,8383.42,3,1,1,5,hibernating
RTL1051,140,5,21001.21,3,1,1,5,hibernating
RTL3489,46,2,283.89,4,1,1,6,hibernating
RTL1317,12,3,13823.26,4,1,1,6,hibernating
RTL2438,514,1,48.94,1,1,1,3,lost
RTL4042,492,3,16950.31,1,1,1,3,lost
RTL2464,49,4,18630.66,4,1,1,6,hibernating
RTL4165,548,1,2895.96,1,1,1,3,lost
RTL3089,540,2,10096.65,1,1,1,3,lost
RTL1777,15,4,6229.7,4,1,1,6,hibernating
RTL1370,275,1,45660.76,2,1,1,4,lost
RTL2179,227,3,14554.75,2,1,1,4,lost
RTL4761,270,1,8871.23,2,1,1,4,lost
RTL2000,836,1,8272.28,1,1,1,3,lost
RTL4981,179,2,1317.47,2,1,1,4,lost
RTL2180,423,2,82.9,1,1,1,3,lost
RTL3196,224,3,2157079.53,2,1,4,7,at risk
RTL4635,121,3,18265.08,3,1,1,5,hibernating
RTL3370,277,2,14066.06,2,1,1,4,lost
RTL4483,202,1,1176.37,2,1,1,4,lost
RTL2252,183,3,3484.77,2,1,1,4,lost
RTL1765,412,1,6056.42,1,1,1,3,lost
RTL2719,133,2,7992.04,3,1,1,5,hibernating
RTL4283,211,4,9318.52,2,1,1,4,lost
RTL1740,100,3,8969.93,3,1,1,5,hibernating
RTL1580,2,3,5135.04,4,1,1,6,hibernating
RTL1124,127,4,14535.95,3,1,1,5,hibernating
RTL3033,445,2,11130.66,1,1,1,3,lost
RTL2396,243,3,12658.63,2,1,1,4,lost
RTL2528,176,2,3866.24,2,1,1,4,lost
RTL4241,266,5,26333.86,2,1,1,4,lost
RTL4928,12,1,51.03,4,1,1,6,hibernating
RTL3751,205,4,4291.56,2,1,1,4,lost
RTL3115,47,4,33419.06,4,1,1,6,hibernating
RTL4121,233,2,22974.01,2,1,1,4,lost
RTL1727,225,4,9565.5,2,1,1,4,lost
RTL1732,37,2,52419.13,4,1,2,7,at risk
RTL1519,296,2,4001.67,2,1,1,4,lost
RTL4137,97,3,11811.42,3,1,1,5,hibernating
RTL3728,307,2,3710.07,1,1,1,3,lost
RTL2574,204,2,8441.82,2,1,1,4,lost
RTL2241,108,5,29034.46,3,1,1,5,hibernating
RTL4250,75,3,8795.78,3,1,1,5,hibernating
RTL4418,10,1,9439.46,4,1,1,6,hibernating
RTL2418,49,4,4762.4,4,1,1,6,hibernating
RTL1231,177,2,7430.15,2,1,1,4,lost
RTL3151,107,4,17402.41,3,1,1,5,hibernating
RTL2829,22,3,9496.17,4,1,1,6,hibernating
RTL3182,298,1,5058.13,2,1,1,4,lost
RTL1003,57,3,27764.01,3,1,1,5,hibernating
RTL2561,438,5,6028.69,1,1,1,3,lost
RTL4936,74,5,23285.26,3,1,1,5,hibernating
RTL3877,97,4,7406.68,3,1,1,5,hibernating
RTL2970,591,2,12164.48,1,1,1,3,lost
RTL2431,321,2,14225.86,1,1,1,3,lost
RTL2933,440,1,456.55,1,1,1,3,lost
RTL2347,105,1,4249.4,3,1,1,5,hibernating
RTL1029,429,1,6252.0,1,1,1,3,lost
RTL4028,648,1,1732.62,1,1,1,3,lost
RTL4212,39,3,6250.54,4,1,1,6,hibernating
RTL4658,231,5,2962.15,2,1,1,4,lost
RTL1030,77,1,12622.36,3,1,1,5,hibernating
RTL3895,231,4,16007.35,2,1,1,4,lost
RTL3810,127,3,3568.6,3,1,1,5,hibernating
RTL4343,293,2,2652.08,2,1,1,4,lost
RTL2917,471,1,4966.95,1,1,1,3,lost
RTL2500,141,1,158.71,3,1,1,5,hibernating
RTL3460,702,2,8966.11,1,1,1,3,lost
RTL4428,98,4,2685.43,3,1,1,5,hibernating
RTL4923,44,4,10379.75,4,1,1,6,hibernating
RTL2447,142,2,12002.58,3,1,1,5,hibernating
RTL1408,311,3,3233.67,1,1,1,3,lost
RTL2523,633,3,4922.98,1,1,1,3,lost
RTL3893,185,2,5967.27,2,1,1,4,lost
RTL1919,6,2,9695.37,4,1,1,6,hibernating
RTL3748,245,2,21033.04,2,1,1,4,lost
RTL3694,280,2,7351.69,2,1,1,4,lost
RTL1990,358,3,25806.79,1,1,1,3,lost
RTL1944,204,2,8177.21,2,1,1,4,lost
RTL4314,82,4,279699.73,3,1,4,8,at risk
RTL3986,279,2,12813.04,2,1,1,4,lost
RTL4453,202,4,33956.34,2,1,1,4,lost
RTL1996,181,1,890.26,2,1,1,4,lost
RTL1842,635,3,1439.4,1,1,1,3,lost
RTL2028,285,1,15831.25,2,1,1,4,lost
RTL2226,198,3,7451.69,2,1,1,4,lost
RTL1004,205,1,2780.64,2,1,1,4,lost
RTL2211,40,2,9450.96,4,1,1,6,hibernating
RTL3069,439,3,17389.36,1,1,1,3,lost
RTL1833,634,2,1135.58,1,1,1,3,lost
RTL3631,69,5,12585.52,3,1,1,5,hibernating
RTL1502,211,1,700.26,2,1,1,4,lost
RTL2238,218,3,2462.84,2,1,1,4,lost
RTL2187,64,2,12234.72,3,1,1,5,hibernating
RTL3569,113,1,1132.32,3,1,1,5,hibernating
RTL3129,196,11,1745504.11,2,2,4,8,at risk
RTL2185,289,2,6141.35,2,1,1,4,lost
RTL1698,22,3,2361.42,4,1,1,6,hibernating
RTL2530,591,1,535.09,1,1,1,3,lost
RTL4956,128,6,11815.84,3,1,1,5,hibernating
RTL4383,356,1,6956.34,1,1,1,3,lost
RTL1242,280,2,16926.16,2,1,1,4,lost
RTL2844,184,4,12646.66,2,1,1,4,lost
RTL1169,308,3,8318.31,1,1,1,3,lost
RTL2202,586,1,3685.19,1,1,1,3,lost
RTL3801,242,2,8488.59,2,1,1,4,lost
RTL1766,203,4,11204.1,2,1,1,4,lost
RTL2258,262,1,7773.9,2,1,1,4,lost
RTL1946,172,2,8858.49,2,1,1,4,lost
RTL1412,58,3,2905.87,3,1,1,5,hibernating
RTL4092,395,2,3342.09,1,1,1,3,lost
RTL1812,285,1,6839.28,2,1,1,4,lost
RTL1181,463,1,2102.04,1,1,1,3,lost
RTL3990,97,4,11126.71,3,1,1,5,hibernating
RTL3160,3,6,176506.06,4,1,3,8,at risk
RTL2319,658,2,12371.67,1,1,1,3,lost
RTL1256,103,5,8211.54,3,1,1,5,hibernating
RTL2061,288,2,11663.32,2,1,1,4,lost
RTL2551,319,2,4125.53,1,1,1,3,lost
RTL4231,186,4,15640.47,2,1,1,4,lost
RTL4854,619,3,4923.56,1,1,1,3,lost
RTL2108,552,2,17712.2,1,1,1,3,lost
RTL4650,28,5,22513.5,4,1,1,6,hibernating
RTL2695,267,3,14877.72,2,1,1,4,lost
RTL4463,396,2,837.33,1,1,1,3,lost
RTL2375,737,1,975.09,1,1,1,3,lost
RTL2276,229,2,6712.86,2,1,1,4,lost
RTL4648,161,2,3094.24,2,1,1,4,lost
RTL4653,193,5,6534.16,2,1,1,4,lost
RTL4339,18,3,509917.68,4,1,4,9,loyal
RTL1114,165,2,4323.08,2,1,1,4,lost
RTL3288,82,2,7257.03,3,1,1,5,hibernating
RTL1028,19,2,18797.79,4,1,1,6,hibernating
RTL1828,691,1,299.27,1,1,1,3,lost
RTL3649,286,1,542.59,2,1,1,4,lost
RTL2893,323,3,106251.14,1,1,3,5,hibernating
RTL3559,171,6,20388.88,2,1,1,4,lost
RTL3992,383,2,2581.39,1,1,1,3,lost
RTL1539,629,1,7248.54,1,1,1,3,lost
RTL1554,345,2,16256.63,1,1,1,3,lost
RTL1151,102,1,3520.65,3,1,1,5,hibernating
RTL4415,455,2,12389.99,1,1,1,3,lost
RTL4252,568,1,3804.85,1,1,1,3,lost
RTL2780,737,1,4466.58,1,1,1,3,lost
RTL3211,371,2,21712.07,1,1,1,3,lost
RTL4281,74,4,5914.29,3,1,1,5,hibernating
RTL2102,209,1,30.86,2,1,1,4,lost
RTL4590,311,3,6223.55,1,1,1,3,lost
RTL1453,319,3,20079.04,1,1,1,3,lost
RTL2494,9,3,11711.65,4,1,1,6,hibernating
RTL2332,820,1,5111.94,1,1,1,3,lost
RTL4807,298,3,8294.23,2,1,1,4,lost
RTL2074,80,4,9204.24,3,1,1,5,hibernating
RTL4608,590,1,3927.89,1,1,1,3,lost
RTL1249,365,1,2490.96,1,1,1,3,lost
RTL1284,630,2,4182.79,1,1,1,3,lost
RTL3226,409,2,4232.48,1,1,1,3,lost
RTL3826,24,6,17438.93,4,1,1,6,hibernating
RTL2732,123,2,2589535.02,3,1,4,8,at risk
RTL3770,316,1,3506.99,1,1,1,3,lost
RTL3971,363,1,103.4,1,1,1,3,lost
RTL2903,243,3,4142.11,2,1,1,4,lost
RTL2918,640,1,3299.36,1,1,1,3,lost
RTL4856,36,5,16890.72,4,1,1,6,hibernating
RTL3655,282,2,787168.99,2,1,4,7,at risk
RTL1253,107,2,3684.85,3,1,1,5,hibernating
RTL1774,190,7,33658.46,2,1,1,4,lost
RTL2842,2,2,6168.9,4,1,1,6,hibernating
RTL3274,232,4,20166.43,2,1,1,4,lost
RTL3606,182,2,6692.41,2,1,1,4,lost
RTL1831,497,2,13379.96,1,1,1,3,lost
RTL1491,183,4,3595.95,2,1,1,4,lost
RTL3162,73,3,80496.79,3,1,2,6,hibernating
RTL2068,344,3,2309.0,1,1,1,3,lost
RTL4880,315,1,10897.26,1,1,1,3,lost
RTL2873,77,3,16830.86,3,1,1,5,hibernating
RTL2761,10,6,23864.47,4,1,1,6,hibernating
RTL3917,343,4,15250.36,1,1,1,3,lost
RTL2026,279,1,13253.74,2,1,1,4,lost
RTL3783,234,3,4188.61,2,1,1,4,lost
RTL2555,531,2,8933.86,1,1,1,3,lost
RTL3787,73,3,15740.47,3,1,1,5,hibernating
RTL4443,325,3,217389666.15,1,1,4,6,hibernating
RTL3311,88,3,7735.4,3,1,1,5,hibernating
RTL4429,325,2,5231.08,1,1,1,3,lost
RTL2827,127,3,5657.03,3,1,1,5,hibernating
RTL4305,300,1,6842.86,2,1,1,4,lost
RTL2203,138,6,34430.43,3,1,1,5,hibernating
RTL3373,107,3,4606.64,3,1,1,5,hibernating
RTL3919,244,1,2413.38,2,1,1,4,lost
RTL2851,564,1,2901.8,1,1,1,3,lost
RTL1839,224,1,587.99,2,1,1,4,lost
RTL3241,69,1,1373.35,3,1,1,5,hibernating
RTL3228,328,1,2421.47,1,1,1,3,lost
RTL2426,245,4,10200.16,2,1,1,4,lost
RTL1315,32,2,1774.54,4,1,1,6,hibernating
RTL2757,73,6,20141.28,3,1,1,5,hibernating
RTL3786,231,1,50.82,2,1,1,4,lost
RTL1285,267,2,16880.96,2,1,1,4,lost
RTL3106,146,4,13816.18,3,1,1,5,hibernating
RTL1972,420,1,3640.01,1,1,1,3,lost
RTL2725,509,2,1338.62,1,1,1,3,lost
RTL4207,184,2,6344.17,2,1,1,4,lost
RTL3802,677,2,6078.28,1,1,1,3,lost
RTL1548,129,3,8136.26,3,1,1,5,hibernating
RTL1455,489,2,506.84,1,1,1,3,lost
RTL3926,343,1,294.78,1,1,1,3,lost
RTL4273,74,5,18718.22,3,1,1,5,hibernating
RTL1329,302,2,11956.45,1,1,1,3,lost
RTL3398,26,2,1126.97,4,1,1,6,hibernating
RTL2973,87,2,9673.94,3,1,1,5,hibernating
RTL3947,7,2,6903.23,4,1,1,6,hibernating
RTL4748,652,1,1888.9,1,1,1,3,lost
RTL2805,111,1,392.52,3,1,1,5,hibernating
RTL1160,13,4,11266.85,4,1,1,6,hibernating
RTL3689,16,3,1457.13,4,1,1,6,hibernating
RTL4230,25,7,32894.53,4,1,1,6,hibernating
RTL2718,219,1,2891.02,2,1,1,4,lost
RTL4710,179,7,32638.45,2,1,1,4,lost
RTL1526,101,2,3899.89,3,1,1,5,hibernating
RTL1961,343,2,818107.78,1,1,4,6,hibernating
RTL3961,236,3,10050.81,2,1,1,4,lost
RTL2781,161,2,9150.39,2,1,1,4,lost
RTL1621,368,3,17004.35,1,1,1,3,lost
RTL4815,329,2,7915.3,1,1,1,3,lost
RTL3225,28,3,748410.3,4,1,4,9,loyal
RTL3448,257,1,3954.86,2,1,1,4,lost
RTL1470,727,2,11664.55,1,1,1,3,lost
RTL3624,445,1,3432.86,1,1,1,3,lost
RTL1510,284,6,10192.17,2,1,1,4,lost
RTL3240,338,2,9627.13,1,1,1,3,lost
RTL3235,566,2,9951.23,1,1,1,3,lost
RTL4945,233,1,10765.46,2,1,1,4,lost
RTL2104,266,2,11418.39,2,1,1,4,lost
RTL2419,456,3,9916.12,1,1,1,3,lost
RTL1530,340,5,8616.49,1,1,1,3,lost
RTL3433,364,1,543.54,1,1,1,3,lost
RTL4603,168,2,16616.18,2,1,1,4,lost
RTL1717,508,3,735643.64,1,1,4,6,hibernating
RTL4734,336,2,8425.32,1,1,1,3,lost
RTL3232,334,2,17033.72,1,1,1,3,lost
RTL2717,144,5,12816.14,3,1,1,5,hibernating
RTL2283,175,2,12798.3,2,1,1,4,lost
RTL3254,325,2,7447.87,1,1,1,3,lost
RTL3665,231,4,23981.18,2,1,1,4,lost
RTL4552,176,4,25454.14,2,1,1,4,lost
RTL1291,83,1,1267.59,3,1,1,5,hibernating
RTL4678,167,3,9651.53,2,1,1,4,lost
RTL3428,729,1,1340.7,1,1,1,3,lost
RTL3969,141,2,2251.83,3,1,1,5,hibernating
RTL3001,501,2,7794.23,1,1,1,3,lost
RTL1126,179,1,1753.65,2,1,1,4,lost
RTL4012,198,4,22325.35,2,1,1,4,lost
RTL2379,306,2,9283.95,1,1,1,3,lost
RTL4551,51,5,14881.09,3,1,1,5,hibernating
RTL2178,495,2,10916.34,1,1,1,3,lost
RTL3515,324,3,57199.82,1,1,2,4,lost
RTL4689,88,2,10863.43,3,1,1,5,hibernating
RTL2331,84,2,9334.21,3,1,1,5,hibernating
RTL1495,50,4,16530.93,4,1,1,6,hibernating
RTL3291,11,3,21705.29,4,1,1,6,hibernating
RTL3744,583,1,9462.45,1,1,1,3,lost
RTL1444,15,3,6471.73,4,1,1,6,hibernating
RTL2158,695,1,12.26,1,1,1,3,lost
RTL1063,63,4,21467.82,3,1,1,5,hibernating
RTL4914,111,5,21923.54,3,1,1,5,hibernating
RTL1802,92,2,2639.84,3,1,1,5,hibernating
RTL1898,33,6,27862.9,4,1,1,6,hibernating
RTL4411,324,1,2338.23,1,1,1,3,lost
RTL3350,210,4,20168.85,2,1,1,4,lost
RTL4365,454,1,86.18,1,1,1,3,lost
RTL3997,524,1,801.3,1,1,1,3,lost
RTL1577,326,2,12940.07,1,1,1,3,lost
RTL2963,361,1,171.63,1,1,1,3,lost
RTL2349,461,4,14285.48,1,1,1,3,lost
RTL2768,264,2,12001.66,2,1,1,4,lost
RTL4895,311,5,8744.02,1,1,1,3,lost
RTL4992,221,3,1761.99,2,1,1,4,lost
RTL1119,273,2,4530.84,2,1,1,4,lost
RTL3100,51,4,10794.76,3,1,1,5,hibernating
RTL4613,95,5,4774.82,3,1,1,5,hibernating
RTL4166,109,3,8429.71,3,1,1,5,hibernating
RTL3930,138,1,849010.08,3,1,4,8,at risk
RTL1264,350,1,342.73,1,1,1,3,lost
RTL1328,137,3,30615.16,3,1,1,5,hibernating
RTL2106,80,2,5231.42,3,1,1,5,hibernating
RTL2845,654,1,322.33,1,1,1,3,lost
RTL2224,662,2,5204.63,1,1,1,3,lost
RTL2195,49,2,9317.94,4,1,1,6,hibernating
RTL1078,293,1,1734.78,2,1,1,4,lost
RTL3771,20,2,5579.57,4,1,1,6,hibernating
RTL4079,557,1,6093.47,1,1,1,3,lost
RTL1338,8,1,1664.86,4,1,1,6,hibernating
RTL4499,601,1,556.03,1,1,1,3,lost
RTL1975,119,5,14798.59,3,1,1,5,hibernating
RTL2941,124,2,19975.21,3,1,1,5,hibernating
RTL3400,108,2,34630.38,3,1,1,5,hibernating
RTL4178,110,3,6915.64,3,1,1,5,hibernating
RTL1687,562,2,3400.83,1,1,1,3,lost
RTL3996,139,3,13035.29,3,1,1,5,hibernating
RTL2112,160,7,437943.11,2,1,4,7,at risk
RTL1551,332,3,17498.64,1,1,1,3,lost
RTL1963,324,2,2095.46,1,1,1,3,lost
RTL4235,645,1,709.64,1,1,1,3,lost
RTL2052,351,3,6669.9,1,1,1,3,lost
RTL4969,159,4,19468.52,2,1,1,4,lost
RTL4083,239,1,1913.05,2,1,1,4,lost
RTL3722,132,4,19946.45,3,1,1,5,hibernating
RTL1506,680,2,13741.77,1,1,1,3,lost
RTL1678,287,4,4865.5,2,1,1,4,lost
RTL1987,210,2,8841.59,2,1,1,4,lost
RTL2800,265,4,10918.5,2,1,1,4,lost
RTL1931,378,3,16578.4,1,1,1,3,lost
RTL1334,312,3,7364.03,1,1,1,3,lost
RTL1527,463,3,9519.53,1,1,1,3,lost
RTL1223,210,1,9658.08,2,1,1,4,lost
RTL2066,85,3,1820.99,3,1,1,5,hibernating
RTL1376,175,4,34254.72,2,1,1,4,lost
RTL4858,518,1,6434.64,1,1,1,3,lost
RTL3304,250,3,3828.5,2,1,1,4,lost
RTL3762,13,2,8879.24,4,1,1,6,hibernating
RTL2219,202,3,18783.17,2,1,1,4,lost
RTL1644,102,3,439.7,3,1,1,5,hibernating
RTL4836,309,2,6902.08,1,1,1,3,lost
RTL3550,218,2,14600.51,2,1,1,4,lost
RTL2616,479,4,6550.23,1,1,1,3,lost
RTL4826,240,1,2349.27,2,1,1,4,lost
RTL2987,702,2,1034.64,1,1,1,3,lost
RTL1784,112,1,1467.19,3,1,1,5,hibernating
RTL2881,278,3,12077.09,2,1,1,4,lost
RTL1528,16,3,7703.9,4,1,1,6,hibernating
RTL3452,310,4,31327.36,1,1,1,3,lost
RTL1404,19,3,16152.49,4,1,1,6,hibernating
RTL2141,204,3,7497.78,2,1,1,4,lost
RTL3532,466,1,46.91,1,1,1,3,lost
RTL3329,695,1,941.29,1,1,1,3,lost
RTL4211,101,2,3339.66,3,1,1,5,hibernating
RTL3365,30,1,7802.3,4,1,1,6,hibernating
RTL1143,183,2,2807.18,2,1,1,4,lost
RTL3712,166,3,21681.81,2,1,1,4,lost
RTL2653,53,4,18781.21,3,1,1,5,hibernating
RTL2154,298,5,23429.38,2,1,1,4,lost
RTL1934,264,3,5101.84,2,1,1,4,lost
RTL2723,20,1,557.61,4,1,1,6,hibernating
RTL4417,167,1,6429.79,2,1,1,4,lost
RTL4152,182,4,26451.78,2,1,1,4,lost
RTL1514,30,2,681.67,4,1,1,6,hibernating
RTL1469,265,1,1253.52,2,1,1,4,lost
RTL4950,126,5,2758452.87,3,1,4,8,at risk
RTL4007,111,2,1291.62,3,1,1,5,hibernating
RTL1797,234,3,12313.12,2,1,1,4,lost
RTL3214,628,1,5734.51,1,1,1,3,lost
RTL3423,207,2,4188.73,2,1,1,4,lost
RTL1418,80,7,23520.21,3,1,1,5,hibernating
RTL2627,117,3,13412.2,3,1,1,5,hibernating
RTL3454,282,5,24502.65,2,1,1,4,lost
RTL3760,44,3,7433.57,4,1,1,6,hibernating
RTL4487,244,2,5256.5,2,1,1,4,lost
RTL4506,253,1,2922.91,2,1,1,4,lost
RTL4833,123,3,504.73,3,1,1,5,hibernating
RTL1586,173,5,33262.11,2,1,1,4,lost
RTL3036,209,3,5896.18,2,1,1,4,lost
RTL3174,233,3,32563.18,2,1,1,4,lost
RTL3884,127,4,11051.54,3,1,1,5,hibernating
RTL2152,69,2,2555481.09,3,1,4,8,at risk
RTL3882,61,5,26935.6,3,1,1,5,hibernating
RTL2852,205,2,15596.58,2,1,1,4,lost
RTL1840,236,5,20615.85,2,1,1,4,lost
RTL3025,311,1,6747.09,1,1,1,3,lost
RTL4823,676,2,3321.77,1,1,1,3,lost
RTL2395,48,4,6223.34,4,1,1,6,hibernating
RTL3754,127,7,30966.9,3,1,1,5,hibernating
RTL1966,240,3,34241.99,2,1,1,4,lost
RTL4190,248,6,20176.47,2,1,1,4,lost
RTL3360,56,5,24666.98,3,1,1,5,hibernating
RTL3041,295,2,3777.93,2,1,1,4,lost
RTL1677,338,2,5898.28,1,1,1,3,lost
RTL3132,348,1,3777.96,1,1,1,3,lost
RTL2817,174,2,1004.69,2,1,1,4,lost
RTL3018,77,6,1806060.92,3,1,4,8,at risk
RTL4899,131,3,18912.53,3,1,1,5,hibernating
RTL3816,267,1,1342.39,2,1,1,4,lost
RTL3524,414,2,10900.56,1,1,1,3,lost
RTL1735,212,3,17463.71,2,1,1,4,lost
RTL1072,98,3,22312.38,3,1,1,5,hibernating
RTL4432,652,1,3350.94,1,1,1,3,lost
RTL1511,241,2,10971.35,2,1,1,4,lost
RTL3726,54,1,13719.36,3,1,1,5,hibernating
RTL4675,258,3,7046.4,2,1,1,4,lost
RTL1927,33,1,989.16,4,1,1,6,hibernating
RTL2889,13,2,266137.65,4,1,4,9,loyal
RTL2127,774,1,90.9,1,1,1,3,lost
RTL3572,221,4,24985.79,2,1,1,4,lost
RTL2271,20,1,10843.98,4,1,1,6,hibernating
RTL4294,338,4,3292.22,1,1,1,3,lost
RTL3747,88,6,327412.76,3,1,4,8,at risk
